observation --- [795, 558, 419, 194, 613, 443, 564, 868] info --- {'sequence': ['N408', 'N3', 'N225', 'E36', 'E115', 'E47', 'E204', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2482724103302296 loss --- 1.0449832677841187 logZ --- 33.00129318237305
observation --- [219, 365, 626, 547, 636, 335, 528, 868] info --- {'sequence': ['N611', 'N184', 'N216', 'E125', 'E82', 'E96', 'E26', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.070326454923273 loss --- 2.46244740486145 logZ --- 33.00129318237305
observation --- [570, 372, 812, 109, 453, 755, 293, 868] info --- {'sequence': ['N516', 'N607', 'N415', 'E40', 'E27', 'E79', 'E9', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4263998361929167 loss --- 1.476043701171875 logZ --- 33.00129318237305
observation --- [861, 666, 356, 189, 491, 99, 195, 868] info --- {'sequence': ['N558', 'N466', 'N48', 'E66', 'E39', 'E21', 'E81', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.7528090823494882 loss --- 2.7428150177001953 logZ --- 33.00422286987305
observation --- [266, 490, 861, 453, 225, 477, 480, 868] info --- {'sequence': ['N25', 'N158', 'N558', 'E27', 'E78', 'E169', 'E176', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3102357843766244 loss --- 0.49616819620132446 logZ --- 33.00422286987305
observation --- [737, 159, 294, 292, 201, 764, 774, 868] info --- {'sequence': ['N333', 'N461', 'N315', 'E43', 'E19', 'E69', 'E161', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1540445925813172 loss --- 0.0647575706243515 logZ --- 33.00422286987305
observation --- [485, 91, 556, 522, 811, 759, 561, 868] info --- {'sequence': ['N79', 'N307', 'N717', 'E183', 'E90', 'E38', 'E216', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4320204108420307 loss --- 0.2791438400745392 logZ --- 33.00422286987305
observation --- [266, 222, 424, 115, 467, 550, 115, 868] info --- {'sequence': ['N25', 'N385', 'N18', 'E33', 'E10', 'E108', 'E33', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3296251180360612 loss --- 3.141970157623291 logZ --- 33.00422286987305
observation --- [657, 714, 861, 664, 124, 791, 604, 868] info --- {'sequence': ['N484', 'N697', 'N558', 'E195', 'E135', 'E177', 'E4', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.301349505610664 loss --- 2.367482900619507 logZ --- 33.007225036621094
observation --- [826, 54, 575, 847, 639, 465, 167, 868] info --- {'sequence': ['N606', 'N93', 'N571', 'E221', 'E6', 'E45', 'E193', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3719218977129826 loss --- 0.9905940890312195 logZ --- 33.007225036621094
observation --- [39, 659, 597, 624, 687, 443, 243, 868] info --- {'sequence': ['N416', 'N313', 'N440', 'E199', 'E120', 'E47', 'E15', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4207020165100974 loss --- 0.0825219675898552 logZ --- 33.007225036621094
observation --- [89, 179, 591, 99, 388, 431, 529, 868] info --- {'sequence': ['N473', 'N161', 'N137', 'E21', 'E28', 'E168', 'E129', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3305820912627728 loss --- 0.003615899942815304 logZ --- 33.007225036621094
observation --- [419, 433, 556, 547, 440, 79, 671, 868] info --- {'sequence': ['N225', 'N649', 'N717', 'E125', 'E30', 'E223', 'E97', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.380155538420346 loss --- 1.5092864036560059 logZ --- 33.007225036621094
observation --- [249, 464, 24, 671, 40, 467, 124, 868] info --- {'sequence': ['N321', 'N662', 'N160', 'E97', 'E123', 'E10', 'E135', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.7158411975195593 loss --- 0.05642137676477432 logZ --- 33.010223388671875
observation --- [214, 810, 191, 175, 462, 243, 453, 868] info --- {'sequence': ['N592', 'N109', 'N474', 'E184', 'E31', 'E15', 'E27', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.146705115056137 loss --- 1.3188090324401855 logZ --- 33.010223388671875
observation --- [19, 699, 84, 299, 716, 751, 40, 868] info --- {'sequence': ['N639', 'N219', 'N410', 'E225', 'E196', 'E50', 'E123', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4711795722104761 loss --- 0.0010322910966351628 logZ --- 33.010223388671875
observation --- [39, 179, 19, 403, 682, 262, 750, 868] info --- {'sequence': ['N416', 'N161', 'N639', 'E116', 'E209', 'E228', 'E64', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3063369511639968 loss --- 0.007097033783793449 logZ --- 33.010223388671875
observation --- [316, 766, 444, 755, 170, 183, 225, 868] info --- {'sequence': ['N110', 'N310', 'N10', 'E79', 'E212', 'E151', 'E78', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0655745219205883 loss --- 2.2127997875213623 logZ --- 33.010223388671875
observation --- [153, 50, 136, 280, 117, 430, 491, 868] info --- {'sequence': ['N117', 'N435', 'N519', 'E72', 'E42', 'E111', 'E39', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5882631402516492 loss --- 0.2611677646636963 logZ --- 33.01310348510742
observation --- [458, 28, 154, 808, 47, 643, 680, 868] info --- {'sequence': ['N610', 'N39', 'N488', 'E2', 'E8', 'E107', 'E104', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5267596845762472 loss --- 0.08144330978393555 logZ --- 33.01310348510742
observation --- [434, 88, 214, 738, 534, 677, 534, 868] info --- {'sequence': ['N377', 'N168', 'N592', 'E11', 'E126', 'E189', 'E126', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1438465455494944 loss --- 0.035559795796871185 logZ --- 33.01310348510742
observation --- [356, 220, 153, 260, 462, 470, 170, 868] info --- {'sequence': ['N48', 'N164', 'N117', 'E83', 'E31', 'E205', 'E212', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.182149475626109 loss --- 2.0873706340789795 logZ --- 33.01310348510742
observation --- [65, 569, 67, 643, 579, 805, 494, 868] info --- {'sequence': ['N186', 'N434', 'N157', 'E107', 'E173', 'E150', 'E165', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.20447768478554 loss --- 1.2652546167373657 logZ --- 33.01310348510742
observation --- [67, 562, 415, 414, 487, 293, 506, 868] info --- {'sequence': ['N157', 'N68', 'N386', 'E188', 'E181', 'E9', 'E127', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5961143808140388 loss --- 0.0008687899098731577 logZ --- 33.01592254638672
observation --- [136, 44, 219, 791, 167, 430, 726, 868] info --- {'sequence': ['N519', 'N719', 'N611', 'E177', 'E193', 'E111', 'E234', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3036014045949194 loss --- 0.8831416368484497 logZ --- 33.01592254638672
observation --- [657, 9, 321, 568, 452, 606, 620, 868] info --- {'sequence': ['N484', 'N238', 'N231', 'E154', 'E67', 'E110', 'E229', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2892073554284522 loss --- 0.03502877056598663 logZ --- 33.01592254638672
observation --- [575, 537, 93, 305, 805, 847, 811, 868] info --- {'sequence': ['N571', 'N215', 'N403', 'E7', 'E150', 'E221', 'E90', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1654550703716098 loss --- 0.4796121418476105 logZ --- 33.01592254638672
observation --- [737, 90, 321, 618, 805, 584, 803, 868] info --- {'sequence': ['N333', 'N450', 'N231', 'E118', 'E150', 'E182', 'E91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3407549086544224 loss --- 2.28430438041687 logZ --- 33.01592254638672
observation --- [153, 134, 356, 496, 467, 40, 694, 868] info --- {'sequence': ['N117', 'N693', 'N48', 'E65', 'E10', 'E123', 'E206', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5759319604206579 loss --- 4.747003555297852 logZ --- 33.01871109008789
observation --- [422, 44, 519, 465, 277, 124, 568, 868] info --- {'sequence': ['N579', 'N719', 'N456', 'E45', 'E132', 'E135', 'E154', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2729871988541366 loss --- 0.011009469628334045 logZ --- 33.01871109008789
observation --- [294, 718, 19, 755, 42, 275, 671, 868] info --- {'sequence': ['N315', 'N388', 'N639', 'E79', 'E160', 'E207', 'E97', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.125903265718994 loss --- 1.0392378568649292 logZ --- 33.01871109008789
observation --- [249, 34, 334, 496, 260, 781, 776, 868] info --- {'sequence': ['N321', 'N57', 'N163', 'E65', 'E83', 'E138', 'E105', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4531406531825517 loss --- 0.03819366917014122 logZ --- 33.01871109008789
observation --- [19, 653, 200, 774, 408, 79, 225, 868] info --- {'sequence': ['N639', 'N600', 'N621', 'E161', 'E152', 'E223', 'E78', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4306426450510832 loss --- 0.08972277492284775 logZ --- 33.01871109008789
observation --- [519, 617, 585, 534, 260, 430, 634, 868] info --- {'sequence': ['N456', 'N346', 'N20', 'E126', 'E83', 'E111', 'E172', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3851031314391213 loss --- 0.13809546828269958 logZ --- 33.021507263183594
observation --- [861, 50, 438, 453, 592, 682, 319, 868] info --- {'sequence': ['N558', 'N435', 'N130', 'E27', 'E41', 'E209', 'E44', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5038663576534521 loss --- 1.6567493677139282 logZ --- 33.021507263183594
observation --- [89, 645, 489, 557, 402, 693, 510, 868] info --- {'sequence': ['N473', 'N115', 'N429', 'E114', 'E61', 'E95', 'E190', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2292495574243707 loss --- 0.64265376329422 logZ --- 33.021507263183594
observation --- [778, 113, 795, 183, 567, 260, 63, 868] info --- {'sequence': ['N687', 'N515', 'N408', 'E151', 'E3', 'E83', 'E76', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4974525216871666 loss --- 0.153264120221138 logZ --- 33.021507263183594
observation --- [67, 454, 438, 646, 631, 673, 496, 868] info --- {'sequence': ['N157', 'N520', 'N130', 'E106', 'E187', 'E16', 'E65', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2867579082660403 loss --- 0.1500128209590912 logZ --- 33.021507263183594
observation --- [200, 807, 489, 275, 293, 842, 738, 868] info --- {'sequence': ['N621', 'N99', 'N429', 'E207', 'E9', 'E68', 'E11', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3876259108654276 loss --- 0.9882844090461731 logZ --- 33.024269104003906
observation --- [59, 365, 444, 275, 791, 183, 13, 868] info --- {'sequence': ['N23', 'N184', 'N10', 'E207', 'E177', 'E151', 'E222', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1786156082347439 loss --- 3.8265061378479004 logZ --- 33.024269104003906
observation --- [136, 464, 485, 534, 716, 280, 14, 868] info --- {'sequence': ['N519', 'N662', 'N79', 'E126', 'E196', 'E72', 'E171', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.6016636247703009 loss --- 0.3178776204586029 logZ --- 33.024269104003906
observation --- [485, 28, 214, 811, 175, 647, 23, 868] info --- {'sequence': ['N79', 'N39', 'N592', 'E90', 'E184', 'E52', 'E136', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.320619832372067 loss --- 0.37497979402542114 logZ --- 33.024269104003906
observation --- [853, 659, 84, 457, 487, 194, 738, 868] info --- {'sequence': ['N298', 'N313', 'N410', 'E130', 'E181', 'E36', 'E11', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.6222860409389448 loss --- 0.5246095061302185 logZ --- 33.024269104003906
observation --- [356, 220, 39, 126, 803, 245, 420, 868] info --- {'sequence': ['N48', 'N164', 'N416', 'E112', 'E91', 'E230', 'E12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.425102532318495 loss --- 0.007613923866301775 logZ --- 33.02684020996094
observation --- [570, 387, 169, 388, 632, 299, 225, 868] info --- {'sequence': ['N516', 'N113', 'N279', 'E28', 'E143', 'E225', 'E78', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.384223593300917 loss --- 1.539642095565796 logZ --- 33.02684020996094
observation --- [295, 54, 861, 225, 846, 183, 331, 868] info --- {'sequence': ['N679', 'N93', 'N558', 'E78', 'E32', 'E151', 'E20', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5325881802030445 loss --- 0.031353265047073364 logZ --- 33.02684020996094
observation --- [266, 265, 200, 643, 354, 867, 157, 868] info --- {'sequence': ['N25', 'N398', 'N621', 'E107', 'E148', 'none', 'E5', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1930708994640995 loss --- 0.5367795825004578 logZ --- 33.02684020996094
observation --- [438, 558, 419, 299, 366, 440, 270, 868] info --- {'sequence': ['N130', 'N3', 'N225', 'E225', 'E170', 'E30', 'E213', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.6012424484475658 loss --- 0.2806929647922516 logZ --- 33.02684020996094
observation --- [512, 370, 169, 615, 677, 189, 721, 868] info --- {'sequence': ['N96', 'N256', 'N279', 'E141', 'E189', 'E66', 'E217', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2154420460637927 loss --- 3.8459842205047607 logZ --- 33.029354095458984
observation --- [482, 490, 826, 167, 484, 388, 494, 868] info --- {'sequence': ['N499', 'N158', 'N606', 'E193', 'E109', 'E28', 'E165', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1983219745430378 loss --- 0.1366274207830429 logZ --- 33.029354095458984
observation --- [136, 226, 39, 216, 796, 600, 142, 868] info --- {'sequence': ['N519', 'N267', 'N416', 'E74', 'E59', 'E53', 'E210', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3133465406308718 loss --- 1.073032259941101 logZ --- 33.029354095458984
observation --- [635, 263, 214, 817, 158, 811, 400, 868] info --- {'sequence': ['N641', 'N76', 'N592', 'E88', 'E34', 'E90', 'E63', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3110105890377715 loss --- 10.572498321533203 logZ --- 33.029354095458984
observation --- [812, 464, 704, 673, 467, 633, 201, 868] info --- {'sequence': ['N415', 'N662', 'N485', 'E16', 'E10', 'E198', 'E19', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.489871307548748 loss --- 0.3619009554386139 logZ --- 33.029354095458984
observation --- [59, 159, 843, 781, 12, 403, 467, 868] info --- {'sequence': ['N23', 'N461', 'N320', 'E138', 'E218', 'E116', 'E10', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1155198698893947 loss --- 7.357762813568115 logZ --- 33.03215408325195
observation --- [84, 54, 191, 858, 813, 862, 592, 868] info --- {'sequence': ['N410', 'N93', 'N474', 'E142', 'E203', 'E18', 'E41', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5244679245930202 loss --- 3.1123392581939697 logZ --- 33.03215408325195
observation --- [136, 113, 704, 312, 431, 803, 534, 868] info --- {'sequence': ['N519', 'N515', 'N485', 'E153', 'E168', 'E91', 'E126', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.176385604729953 loss --- 0.010896758176386356 logZ --- 33.03215408325195
observation --- [556, 699, 65, 166, 726, 120, 118, 868] info --- {'sequence': ['N717', 'N219', 'N186', 'E14', 'E234', 'E191', 'E224', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2836823475896777 loss --- 3.426093578338623 logZ --- 33.03215408325195
observation --- [65, 54, 812, 12, 430, 285, 808, 868] info --- {'sequence': ['N186', 'N93', 'N415', 'E218', 'E111', 'E57', 'E2', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.503375466437872 loss --- 0.619157075881958 logZ --- 33.03215408325195
observation --- [154, 406, 795, 606, 63, 534, 867, 868] info --- {'sequence': ['N488', 'N367', 'N408', 'E110', 'E76', 'E126', 'none', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.638637687342389 loss --- 1.691563606262207 logZ --- 33.03508377075195
observation --- [65, 34, 153, 620, 755, 693, 803, 868] info --- {'sequence': ['N186', 'N57', 'N117', 'E229', 'E79', 'E95', 'E91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3142251527983775 loss --- 0.0025621571112424135 logZ --- 33.03508377075195
observation --- [89, 90, 415, 548, 142, 23, 99, 868] info --- {'sequence': ['N473', 'N450', 'N386', 'E226', 'E210', 'E136', 'E21', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.5570050360014325 loss --- 6.1216325759887695 logZ --- 33.03508377075195
observation --- [861, 537, 424, 867, 847, 161, 403, 868] info --- {'sequence': ['N558', 'N215', 'N18', 'none', 'E221', 'E85', 'E116', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0095602444921095 loss --- 7.876573085784912 logZ --- 33.03508377075195
