observation --- [406, 640, 381, 729, 867] info --- {'sequence': ['N367', 'N460', 'N1', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1594341765424139 loss --- 7.10989236831665 logZ --- 10.864164352416992
observation --- [464, 818, 373, 711, 867] info --- {'sequence': ['N662', 'N335', 'N538', 'N522', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0531167837284456 loss --- 8.50051212310791 logZ --- 10.864164352416992
observation --- [464, 601, 665, 247, 867] info --- {'sequence': ['N662', 'N128', 'N342', 'N524', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1405536078531568 loss --- 12.21653938293457 logZ --- 10.864164352416992
observation --- [464, 665, 580, 373, 867] info --- {'sequence': ['N662', 'N342', 'N223', 'N538', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1393438073475735 loss --- 9.285844802856445 logZ --- 10.864164352416992
observation --- [464, 172, 690, 757, 867] info --- {'sequence': ['N662', 'N409', 'N62', 'N464', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0955999280415276 loss --- 7.391213893890381 logZ --- 10.864164352416992
observation --- [807, 760, 211, 31, 867] info --- {'sequence': ['N99', 'N513', 'N500', 'N616', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 78.8738784790039 logZ --- 10.867886543273926
observation --- [464, 559, 381, 789, 867] info --- {'sequence': ['N662', 'N129', 'N1', 'N549', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3251046846977967 loss --- 3.9263381958007812 logZ --- 10.867886543273926
observation --- [464, 439, 145, 593, 867] info --- {'sequence': ['N662', 'N46', 'N263', 'N301', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2472488927430667 loss --- 3.0759918689727783 logZ --- 10.867886543273926
observation --- [464, 848, 760, 789, 867] info --- {'sequence': ['N662', 'N581', 'N513', 'N549', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0849252010098112 loss --- 6.4316816329956055 logZ --- 10.867886543273926
observation --- [464, 559, 41, 247, 867] info --- {'sequence': ['N662', 'N129', 'N551', 'N524', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.251087765694704 loss --- 2.1752917766571045 logZ --- 10.867886543273926
observation --- [464, 248, 375, 238, 867] info --- {'sequence': ['N662', 'N174', 'N288', 'N468', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.10541723788397 loss --- 11.320426940917969 logZ --- 10.871204376220703
observation --- [464, 228, 407, 228, 867] info --- {'sequence': ['N662', 'N200', 'N255', 'N200', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3732612125513126 loss --- 1.1272412538528442 logZ --- 10.871204376220703
observation --- [464, 151, 324, 247, 867] info --- {'sequence': ['N662', 'N575', 'N42', 'N524', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1599265747139982 loss --- 13.22176456451416 logZ --- 10.871204376220703
observation --- [464, 376, 228, 754, 867] info --- {'sequence': ['N662', 'N201', 'N200', 'N194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.286780436084874 loss --- 1.4316381216049194 logZ --- 10.871204376220703
observation --- [464, 535, 128, 228, 867] info --- {'sequence': ['N662', 'N136', 'N317', 'N200', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1326481075195602 loss --- 3.7957475185394287 logZ --- 10.871204376220703
observation --- [464, 176, 176, 527, 867] info --- {'sequence': ['N662', 'N547', 'N547', 'N471', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1747350904870746 loss --- 8.625307083129883 logZ --- 10.874595642089844
observation --- [464, 732, 711, 732, 867] info --- {'sequence': ['N662', 'N390', 'N522', 'N390', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0464587580628228 loss --- 11.53059196472168 logZ --- 10.874595642089844
observation --- [718, 164, 789, 211, 867] info --- {'sequence': ['N388', 'N292', 'N549', 'N500', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 41.969730377197266 logZ --- 10.874595642089844
observation --- [464, 640, 729, 151, 867] info --- {'sequence': ['N662', 'N460', 'N12', 'N575', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3030185975473159 loss --- 10.318883895874023 logZ --- 10.874595642089844
observation --- [464, 665, 665, 509, 867] info --- {'sequence': ['N662', 'N342', 'N342', 'N202', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2450147647594751 loss --- 4.244669437408447 logZ --- 10.874595642089844
observation --- [464, 390, 527, 711, 867] info --- {'sequence': ['N662', 'N330', 'N471', 'N522', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2463001744421154 loss --- 8.43061351776123 logZ --- 10.877839088439941
observation --- [464, 733, 306, 501, 867] info --- {'sequence': ['N662', 'N445', 'N614', 'N91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3882367520521002 loss --- 2.4803030490875244 logZ --- 10.877839088439941
observation --- [464, 509, 139, 336, 867] info --- {'sequence': ['N662', 'N202', 'N44', 'N360', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0007319058943183 loss --- 14.242431640625 logZ --- 10.877839088439941
observation --- [464, 729, 576, 31, 867] info --- {'sequence': ['N662', 'N12', 'N455', 'N616', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2080515810936017 loss --- 5.484097480773926 logZ --- 10.877839088439941
observation --- [406, 211, 525, 407, 867] info --- {'sequence': ['N367', 'N500', 'N525', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.014509823808808 loss --- 32.39738464355469 logZ --- 10.877839088439941
observation --- [464, 479, 376, 501, 867] info --- {'sequence': ['N662', 'N624', 'N201', 'N91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3303962049955833 loss --- 4.096399307250977 logZ --- 10.881342887878418
observation --- [464, 455, 754, 767, 867] info --- {'sequence': ['N662', 'N564', 'N194', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.190743740169319 loss --- 5.1376824378967285 logZ --- 10.881342887878418
observation --- [464, 576, 661, 729, 867] info --- {'sequence': ['N662', 'N455', 'N597', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2790569250728445 loss --- 3.2480969429016113 logZ --- 10.881342887878418
observation --- [464, 733, 642, 211, 867] info --- {'sequence': ['N662', 'N445', 'N27', 'N500', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1521038370565266 loss --- 7.9070210456848145 logZ --- 10.881342887878418
observation --- [406, 306, 407, 30, 867] info --- {'sequence': ['N367', 'N614', 'N255', 'N29', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2779599346880177 loss --- 20.454084396362305 logZ --- 10.881342887878418
observation --- [464, 527, 576, 145, 867] info --- {'sequence': ['N662', 'N471', 'N455', 'N263', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2036299236721375 loss --- 2.298403263092041 logZ --- 10.884980201721191
observation --- [464, 593, 580, 767, 867] info --- {'sequence': ['N662', 'N301', 'N223', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2008518849916647 loss --- 4.949613571166992 logZ --- 10.884980201721191
observation --- [464, 640, 559, 376, 867] info --- {'sequence': ['N662', 'N460', 'N129', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3676272047422084 loss --- 0.1853814721107483 logZ --- 10.884980201721191
observation --- [464, 308, 97, 527, 867] info --- {'sequence': ['N662', 'N193', 'N112', 'N471', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1821730823121575 loss --- 3.2683892250061035 logZ --- 10.884980201721191
observation --- [464, 228, 729, 712, 867] info --- {'sequence': ['N662', 'N200', 'N12', 'N665', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.4555171318334792 loss --- 0.46395406126976013 logZ --- 10.884980201721191
observation --- [464, 248, 835, 407, 867] info --- {'sequence': ['N662', 'N174', 'N689', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2237513346126416 loss --- 1.563114047050476 logZ --- 10.888500213623047
observation --- [464, 306, 665, 509, 867] info --- {'sequence': ['N662', 'N614', 'N342', 'N202', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.307431925414639 loss --- 2.0532948970794678 logZ --- 10.888500213623047
observation --- [464, 525, 97, 326, 867] info --- {'sequence': ['N662', 'N525', 'N112', 'N710', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0308790618536918 loss --- 20.838542938232422 logZ --- 10.888500213623047
observation --- [464, 665, 733, 308, 867] info --- {'sequence': ['N662', 'N342', 'N445', 'N193', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0812464543016655 loss --- 5.937775611877441 logZ --- 10.888500213623047
observation --- [464, 373, 729, 478, 867] info --- {'sequence': ['N662', 'N538', 'N12', 'N4', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3124802064178827 loss --- 4.275449752807617 logZ --- 10.888500213623047
observation --- [464, 830, 559, 352, 867] info --- {'sequence': ['N662', 'N282', 'N129', 'N534', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2860128245271236 loss --- 7.745013236999512 logZ --- 10.892095565795898
observation --- [464, 101, 501, 97, 867] info --- {'sequence': ['N662', 'N303', 'N91', 'N112', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.191660261772761 loss --- 5.749233245849609 logZ --- 10.892095565795898
observation --- [464, 509, 757, 350, 867] info --- {'sequence': ['N662', 'N202', 'N464', 'N705', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2278421042024503 loss --- 3.207702398300171 logZ --- 10.892095565795898
observation --- [464, 665, 479, 145, 867] info --- {'sequence': ['N662', 'N342', 'N624', 'N263', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1169809237365542 loss --- 5.60186243057251 logZ --- 10.892095565795898
observation --- [464, 754, 171, 308, 867] info --- {'sequence': ['N662', 'N194', 'N100', 'N193', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0670519917616308 loss --- 3.6761178970336914 logZ --- 10.892095565795898
observation --- [464, 712, 332, 186, 867] info --- {'sequence': ['N662', 'N665', 'N399', 'N561', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2143230818706707 loss --- 4.022773742675781 logZ --- 10.895740509033203
observation --- [464, 697, 248, 49, 867] info --- {'sequence': ['N662', 'N623', 'N174', 'N498', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0585412719581813 loss --- 8.539813995361328 logZ --- 10.895740509033203
observation --- [464, 145, 757, 151, 867] info --- {'sequence': ['N662', 'N263', 'N464', 'N575', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1955555977943593 loss --- 9.601792335510254 logZ --- 10.895740509033203
observation --- [464, 306, 665, 376, 867] info --- {'sequence': ['N662', 'N614', 'N342', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3189342997178246 loss --- 0.8770656585693359 logZ --- 10.895740509033203
observation --- [464, 830, 290, 233, 867] info --- {'sequence': ['N662', 'N282', 'N512', 'N43', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1690530623917001 loss --- 7.856156826019287 logZ --- 10.895740509033203
observation --- [464, 41, 661, 164, 867] info --- {'sequence': ['N662', 'N551', 'N597', 'N292', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.22863638416236 loss --- 4.856382369995117 logZ --- 10.899449348449707
observation --- [464, 248, 455, 515, 867] info --- {'sequence': ['N662', 'N174', 'N564', 'N71', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0598685287060572 loss --- 7.78563928604126 logZ --- 10.899449348449707
observation --- [464, 439, 856, 323, 867] info --- {'sequence': ['N662', 'N46', 'N603', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.085069475078361 loss --- 15.504146575927734 logZ --- 10.899449348449707
observation --- [464, 852, 308, 767, 867] info --- {'sequence': ['N662', 'N210', 'N193', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0519149255729392 loss --- 19.84803581237793 logZ --- 10.899449348449707
observation --- [464, 211, 228, 818, 867] info --- {'sequence': ['N662', 'N500', 'N200', 'N335', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2496756256792731 loss --- 5.262520790100098 logZ --- 10.899449348449707
observation --- [464, 326, 705, 642, 867] info --- {'sequence': ['N662', 'N710', 'N539', 'N27', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0405280716150793 loss --- 17.947227478027344 logZ --- 10.903351783752441
observation --- [464, 665, 697, 478, 867] info --- {'sequence': ['N662', 'N342', 'N623', 'N4', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1233181099559821 loss --- 8.994436264038086 logZ --- 10.903351783752441
observation --- [464, 186, 137, 97, 867] info --- {'sequence': ['N662', 'N561', 'N387', 'N112', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 264.47265625 logZ --- 10.903351783752441
observation --- [464, 289, 576, 376, 867] info --- {'sequence': ['N662', 'N580', 'N455', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1342374660724905 loss --- 9.802526473999023 logZ --- 10.903351783752441
observation --- [464, 373, 535, 705, 867] info --- {'sequence': ['N662', 'N538', 'N136', 'N539', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.142149167028527 loss --- 8.124573707580566 logZ --- 10.903351783752441
observation --- [464, 139, 373, 640, 867] info --- {'sequence': ['N662', 'N44', 'N538', 'N460', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0413790927592608 loss --- 12.904776573181152 logZ --- 10.906761169433594
observation --- [464, 248, 306, 350, 867] info --- {'sequence': ['N662', 'N174', 'N614', 'N705', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3741477614341344 loss --- 2.202165365219116 logZ --- 10.906761169433594
observation --- [464, 527, 211, 729, 867] info --- {'sequence': ['N662', 'N471', 'N500', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1858248961105236 loss --- 2.2147536277770996 logZ --- 10.906761169433594
observation --- [464, 15, 144, 407, 867] info --- {'sequence': ['N662', 'N207', 'N257', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 282.2962951660156 logZ --- 10.906761169433594
observation --- [464, 501, 186, 767, 867] info --- {'sequence': ['N662', 'N91', 'N561', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2306347897140906 loss --- 2.9598941802978516 logZ --- 10.906761169433594
observation --- [464, 150, 171, 114, 867] info --- {'sequence': ['N662', 'N302', 'N100', 'N355', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 266.8757019042969 logZ --- 10.909524917602539
observation --- [464, 146, 81, 211, 867] info --- {'sequence': ['N662', 'N503', 'N276', 'N500', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0948809903251255 loss --- 8.347558975219727 logZ --- 10.909524917602539
observation --- [464, 376, 559, 729, 867] info --- {'sequence': ['N662', 'N201', 'N129', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.4718042526231936 loss --- 0.0778646394610405 logZ --- 10.909524917602539
observation --- [464, 527, 390, 336, 867] info --- {'sequence': ['N662', 'N471', 'N330', 'N360', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0890148438187182 loss --- 11.391305923461914 logZ --- 10.909524917602539
observation --- [464, 306, 754, 41, 867] info --- {'sequence': ['N662', 'N614', 'N194', 'N551', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.267467199677407 loss --- 1.7443736791610718 logZ --- 10.909524917602539
observation --- [464, 559, 818, 479, 867] info --- {'sequence': ['N662', 'N129', 'N335', 'N624', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2383571473294797 loss --- 4.229376316070557 logZ --- 10.911707878112793
observation --- [464, 228, 290, 515, 867] info --- {'sequence': ['N662', 'N200', 'N512', 'N71', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1792018645329732 loss --- 3.274986505508423 logZ --- 10.911707878112793
observation --- [464, 407, 373, 323, 867] info --- {'sequence': ['N662', 'N255', 'N538', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1062747590833224 loss --- 9.027585983276367 logZ --- 10.911707878112793
observation --- [464, 186, 146, 407, 867] info --- {'sequence': ['N662', 'N561', 'N503', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2563362432575946 loss --- 3.2721593379974365 logZ --- 10.911707878112793
observation --- [464, 381, 576, 527, 867] info --- {'sequence': ['N662', 'N1', 'N455', 'N471', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2053975669863994 loss --- 5.734930992126465 logZ --- 10.911707878112793
observation --- [464, 144, 665, 712, 867] info --- {'sequence': ['N662', 'N257', 'N342', 'N665', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1879979382445307 loss --- 1.683417797088623 logZ --- 10.914076805114746
observation --- [464, 123, 141, 234, 867] info --- {'sequence': ['N662', 'N90', 'N13', 'N153', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0420695836121705 loss --- 14.461589813232422 logZ --- 10.914076805114746
observation --- [464, 141, 690, 145, 867] info --- {'sequence': ['N662', 'N13', 'N62', 'N263', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0890614764327275 loss --- 4.931389808654785 logZ --- 10.914076805114746
observation --- [464, 145, 376, 228, 867] info --- {'sequence': ['N662', 'N263', 'N201', 'N200', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3860911452927414 loss --- 1.0473113059997559 logZ --- 10.914076805114746
observation --- [464, 164, 306, 661, 867] info --- {'sequence': ['N662', 'N292', 'N614', 'N597', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.4381541079599431 loss --- 2.350621223449707 logZ --- 10.914076805114746
observation --- [464, 332, 49, 306, 867] info --- {'sequence': ['N662', 'N399', 'N498', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2892401157755937 loss --- 4.6593804359436035 logZ --- 10.916570663452148
observation --- [464, 373, 211, 323, 867] info --- {'sequence': ['N662', 'N538', 'N500', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0858815399903867 loss --- 17.457420349121094 logZ --- 10.916570663452148
observation --- [464, 760, 164, 49, 867] info --- {'sequence': ['N662', 'N513', 'N292', 'N498', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2400464923283714 loss --- 3.2373268604278564 logZ --- 10.916570663452148
observation --- [464, 479, 493, 760, 867] info --- {'sequence': ['N662', 'N624', 'N557', 'N513', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1241150701594567 loss --- 10.088120460510254 logZ --- 10.916570663452148
observation --- [464, 501, 852, 171, 867] info --- {'sequence': ['N662', 'N91', 'N210', 'N100', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 242.96238708496094 logZ --- 10.916570663452148
observation --- [464, 757, 574, 306, 867] info --- {'sequence': ['N662', 'N464', 'N127', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.278677450302846 loss --- 1.0117310285568237 logZ --- 10.91866397857666
observation --- [372, 576, 407, 373, 867] info --- {'sequence': ['N607', 'N455', 'N255', 'N538', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.019482729690595 loss --- 29.613920211791992 logZ --- 10.91866397857666
observation --- [464, 478, 114, 172, 867] info --- {'sequence': ['N662', 'N4', 'N355', 'N409', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0338538706936131 loss --- 10.86624526977539 logZ --- 10.91866397857666
observation --- [464, 455, 141, 407, 867] info --- {'sequence': ['N662', 'N564', 'N13', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.155818731055304 loss --- 5.540518283843994 logZ --- 10.91866397857666
observation --- [406, 478, 101, 729, 867] info --- {'sequence': ['N367', 'N4', 'N303', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0161519420865839 loss --- 11.287792205810547 logZ --- 10.91866397857666
observation --- [464, 202, 145, 711, 867] info --- {'sequence': ['N662', 'N376', 'N263', 'N522', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1258532460186708 loss --- 9.57968521118164 logZ --- 10.921110153198242
observation --- [464, 248, 307, 574, 867] info --- {'sequence': ['N662', 'N174', 'N688', 'N127', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0063335801025344 loss --- 11.23349666595459 logZ --- 10.921110153198242
observation --- [706, 164, 729, 729, 867] info --- {'sequence': ['N50', 'N292', 'N12', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2367194231528498 loss --- 5.637584686279297 logZ --- 10.921110153198242
observation --- [464, 97, 144, 690, 867] info --- {'sequence': ['N662', 'N112', 'N257', 'N62', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0539498699520222 loss --- 6.206308841705322 logZ --- 10.921110153198242
observation --- [464, 228, 439, 247, 867] info --- {'sequence': ['N662', 'N200', 'N46', 'N524', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2979288855782647 loss --- 3.572195053100586 logZ --- 10.921110153198242
observation --- [464, 146, 171, 501, 867] info --- {'sequence': ['N662', 'N503', 'N100', 'N91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1263968736670023 loss --- 3.090808868408203 logZ --- 10.92379379272461
observation --- [464, 306, 757, 852, 867] info --- {'sequence': ['N662', 'N614', 'N464', 'N210', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1582080722709613 loss --- 13.833710670471191 logZ --- 10.92379379272461
observation --- [464, 123, 248, 509, 867] info --- {'sequence': ['N662', 'N90', 'N174', 'N202', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0563770153054002 loss --- 9.042686462402344 logZ --- 10.92379379272461
observation --- [464, 376, 757, 407, 867] info --- {'sequence': ['N662', 'N201', 'N464', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2907741428181625 loss --- 0.9300748109817505 logZ --- 10.92379379272461
observation --- [464, 49, 123, 137, 867] info --- {'sequence': ['N662', 'N498', 'N90', 'N387', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0065170313067502 loss --- 20.697446823120117 logZ --- 10.92379379272461
observation --- [464, 49, 101, 164, 867] info --- {'sequence': ['N662', 'N498', 'N303', 'N292', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.085509886611431 loss --- 6.3087286949157715 logZ --- 10.926719665527344
observation --- [464, 114, 381, 114, 867] info --- {'sequence': ['N662', 'N355', 'N1', 'N355', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0930065777794027 loss --- 11.198160171508789 logZ --- 10.926719665527344
observation --- [464, 580, 139, 712, 867] info --- {'sequence': ['N662', 'N223', 'N44', 'N665', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.063236538695724 loss --- 7.278155326843262 logZ --- 10.926719665527344
observation --- [464, 559, 164, 729, 867] info --- {'sequence': ['N662', 'N129', 'N292', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3752910105029843 loss --- 0.08550344407558441 logZ --- 10.926719665527344
observation --- [464, 230, 407, 306, 867] info --- {'sequence': ['N662', 'N654', 'N255', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.4061024567450562 loss --- 1.1823554039001465 logZ --- 10.926719665527344
observation --- [464, 171, 176, 352, 867] info --- {'sequence': ['N662', 'N100', 'N547', 'N534', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0605313676196941 loss --- 16.288021087646484 logZ --- 10.929718017578125
observation --- [464, 376, 757, 712, 867] info --- {'sequence': ['N662', 'N201', 'N464', 'N665', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3048748649798956 loss --- 0.8773541450500488 logZ --- 10.929718017578125
observation --- [464, 211, 559, 306, 867] info --- {'sequence': ['N662', 'N500', 'N129', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.3913086563764616 loss --- 0.8031367063522339 logZ --- 10.929718017578125
observation --- [464, 535, 830, 326, 867] info --- {'sequence': ['N662', 'N136', 'N282', 'N710', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1476231883920083 loss --- 9.847887992858887 logZ --- 10.929718017578125
observation --- [464, 661, 580, 41, 867] info --- {'sequence': ['N662', 'N597', 'N223', 'N551', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.19854834587029 loss --- 7.380352020263672 logZ --- 10.929718017578125
observation --- [464, 729, 705, 164, 867] info --- {'sequence': ['N662', 'N12', 'N539', 'N292', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.2110520619781822 loss --- 3.1998958587646484 logZ --- 10.932846069335938
