observation --- [248, 797, 265, 867] info --- {'sequence': ['N174', 'N249', 'N398', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 65.67327117919922 logZ --- 0.8949374556541443
observation --- [856, 448, 433, 867] info --- {'sequence': ['N603', 'N545', 'N649', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 58.39707565307617 logZ --- 0.8949374556541443
observation --- [566, 713, 44, 867] info --- {'sequence': ['N17', 'N632', 'N719', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 58.96110916137695 logZ --- 0.8949374556541443
observation --- [697, 728, 562, 867] info --- {'sequence': ['N623', 'N326', 'N68', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 61.17208480834961 logZ --- 0.8949374556541443
observation --- [248, 621, 588, 867] info --- {'sequence': ['N174', 'N21', 'N271', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 55.77935028076172 logZ --- 0.8899438977241516
observation --- [576, 797, 659, 867] info --- {'sequence': ['N455', 'N249', 'N313', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 65.38261413574219 logZ --- 0.8899438977241516
observation --- [479, 772, 134, 867] info --- {'sequence': ['N624', 'N26', 'N693', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 60.082664489746094 logZ --- 0.8899438977241516
observation --- [856, 691, 714, 867] info --- {'sequence': ['N603', 'N331', 'N697', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 52.469642639160156 logZ --- 0.8899438977241516
observation --- [478, 683, 34, 867] info --- {'sequence': ['N4', 'N692', 'N57', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 52.37787628173828 logZ --- 0.8899438977241516
observation --- [559, 255, 222, 867] info --- {'sequence': ['N129', 'N543', 'N385', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 61.746795654296875 logZ --- 0.8849554061889648
observation --- [105, 717, 88, 867] info --- {'sequence': ['N417', 'N204', 'N168', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 59.966087341308594 logZ --- 0.8849554061889648
observation --- [705, 780, 272, 867] info --- {'sequence': ['N539', 'N368', 'N393', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 55.7276496887207 logZ --- 0.8849554061889648
observation --- [535, 258, 490, 867] info --- {'sequence': ['N136', 'N363', 'N158', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 62.30734634399414 logZ --- 0.8849554061889648
observation --- [535, 794, 50, 867] info --- {'sequence': ['N136', 'N236', 'N435', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 64.92259979248047 logZ --- 0.8849554061889648
observation --- [729, 831, 653, 867] info --- {'sequence': ['N12', 'N412', 'N600', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 52.00554275512695 logZ --- 0.8799605369567871
observation --- [186, 363, 57, 867] info --- {'sequence': ['N561', 'N629', 'N34', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 49.76646423339844 logZ --- 0.8799605369567871
observation --- [734, 603, 317, 867] info --- {'sequence': ['N448', 'N224', 'N2', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 60.31047058105469 logZ --- 0.8799605369567871
observation --- [172, 133, 395, 867] info --- {'sequence': ['N409', 'N217', 'N708', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 55.10874938964844 logZ --- 0.8799605369567871
observation --- [712, 340, 559, 867] info --- {'sequence': ['N665', 'N626', 'N129', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 59.98137283325195 logZ --- 0.8799605369567871
